rule_id,strategy_document_id,strategy_owner,source_line,section,rule_text,rule_fingerprint_sha1,coverage_requirement,applicability,primary_stage,supporting_stages,active,coverage_status,current_evidence_ids,notes
MD-S082-R0111,MD-S082,authority/strategy/registry/Platform_Config_Registry_LOCKED.md,165,Resolved key register (LOCKED),| `market_data.indicators.hh_window_days` | int | `MARKET_DATA_HH_WINDOW_DAYS` | `MARKET_DATA_HH_WINDOW_DAYS` | `Indicator_Registry_Baseline_LOCKED.md` |,8ED75E231A32ABFA9AA83315B01471A0E2C1F33F,REFERENCE_ONLY,REFERENCE_ONLY,MD-B04,,YES,REFERENCE_ONLY,,
MD-S082-R0112,MD-S082,authority/strategy/registry/Platform_Config_Registry_LOCKED.md,166,Resolved key register (LOCKED),| `market_data.price_scale_break.contract_version` | string | `price_scale_break_v1` | `MARKET_DATA_PRICE_SCALE_BREAK_CONTRACT_VERSION` | `Price_Scale_Break_Detection_LOCKED.md` |,804E1CF1883F366429DB2079C2C0861ED1AF9023,REFERENCE_ONLY,REFERENCE_ONLY,MD-B04,,YES,REFERENCE_ONLY,,
MD-S082-R0113,MD-S082,authority/strategy/registry/Platform_Config_Registry_LOCKED.md,167,Resolved key register (LOCKED),| `market_data.price_scale_break.min_ratio` | float | `1.7` | `MARKET_DATA_PRICE_SCALE_BREAK_MIN_RATIO` | `Price_Scale_Break_Detection_LOCKED.md` |,75EC2FE9DB789C53C5BFDA3ED53B1B440EEC3677,REFERENCE_ONLY,REFERENCE_ONLY,MD-B04,,YES,REFERENCE_ONLY,,
MD-S082-R0114,MD-S082,authority/strategy/registry/Platform_Config_Registry_LOCKED.md,168,Resolved key register (LOCKED),| `market_data.price_scale_break.min_price_idr` | float | `MARKET_DATA_PRICE_SCALE_BREAK_MIN_PRICE_IDR` | `MARKET_DATA_PRICE_SCALE_BREAK_MIN_PRICE_IDR` | `Price_Scale_Break_Detection_LOCKED.md` |,397EDA3881FFA00644F226E1190AE369CE1AE233,REFERENCE_ONLY,REFERENCE_ONLY,MD-B04,,YES,REFERENCE_ONLY,,
MD-S082-R0115,MD-S082,authority/strategy/registry/Platform_Config_Registry_LOCKED.md,169,Resolved key register (LOCKED),| `market_data.price_scale_break.action_match_trading_days` | int | `MARKET_DATA_PRICE_SCALE_BREAK_ACTION_MATCH_TRADING_DAYS` | `MARKET_DATA_PRICE_SCALE_BREAK_ACTION_MATCH_TRADING_DAYS` | `Price_Scale_Break_Detection_LOCKED.md` |,EDB564923CBA013A5D27A66C1CB56886B58714A2,REFERENCE_ONLY,REFERENCE_ONLY,MD-B04,,YES,REFERENCE_ONLY,,
MD-S082-R0116,MD-S082,authority/strategy/registry/Platform_Config_Registry_LOCKED.md,170,Resolved key register (LOCKED),| `market_data.price_scale_break.ratio_tolerance` | float | `0.08` | `MARKET_DATA_PRICE_SCALE_BREAK_RATIO_TOLERANCE` | `Price_Scale_Break_Detection_LOCKED.md` |,B81EAF352EE13614CE7A9A676E90788A7E6D259B,REFERENCE_ONLY,REFERENCE_ONLY,MD-B04,,YES,REFERENCE_ONLY,,
MD-S082-R0117,MD-S082,authority/strategy/registry/Platform_Config_Registry_LOCKED.md,171,Resolved key register (LOCKED),| `market_data.hash.algorithm` | string | `SHA-256` | `MARKET_DATA_HASH_ALGORITHM` | `../book/Audit_Hash_and_Reproducibility_Contract_LOCKED.md` |,0A63A492A51C336383CFF09E6AD2FCF7A78CCA39,REFERENCE_ONLY,REFERENCE_ONLY,MD-B04,,YES,REFERENCE_ONLY,,
MD-S082-R0118,MD-S082,authority/strategy/registry/Platform_Config_Registry_LOCKED.md,172,Resolved key register (LOCKED),| `market_data.hash.delimiter` | string | `\|` | `MARKET_DATA_HASH_DELIMITER` | `../book/Audit_Hash_and_Reproducibility_Contract_LOCKED.md` |,21DF1AEF8B62F5E165D9017933A2F341955B0107,REFERENCE_ONLY,REFERENCE_ONLY,MD-B04,,YES,REFERENCE_ONLY,,
MD-S082-R0119,MD-S082,authority/strategy/registry/Platform_Config_Registry_LOCKED.md,173,Resolved key register (LOCKED),| `market_data.hash.line_separator` | string | `,41E68E3E22F88C5A634BABA09CF356CC1D2B1EF6,REFERENCE_ONLY,REFERENCE_ONLY,MD-B04,,YES,REFERENCE_ONLY,,
MD-S082-R0120,MD-S082,authority/strategy/registry/Platform_Config_Registry_LOCKED.md,174,Resolved key register (LOCKED),` | `MARKET_DATA_HASH_LINE_SEPARATOR` | `../book/Audit_Hash_and_Reproducibility_Contract_LOCKED.md` |,D55708CCDB0458CC48ECC41929BD6A976A5EB85C,REFERENCE_ONLY,REFERENCE_ONLY,MD-B04,,YES,REFERENCE_ONLY,,
MD-S082-R0121,MD-S082,authority/strategy/registry/Platform_Config_Registry_LOCKED.md,175,Resolved key register (LOCKED),| `market_data.hash.null_token` | string | `[empty]` | `MARKET_DATA_HASH_NULL_TOKEN` | `../book/Audit_Hash_and_Reproducibility_Contract_LOCKED.md` |,154C95F8A86F47B110D82D8AD2737916BBAB47F7,REFERENCE_ONLY,REFERENCE_ONLY,MD-B04,,YES,REFERENCE_ONLY,,
MD-S082-R0122,MD-S082,authority/strategy/registry/Platform_Config_Registry_LOCKED.md,176,Resolved key register (LOCKED),| `market_data.source.adapter_contract_version` | string | `provider_neutral_eod_source_v2` | — | `../book/Source_Data_Acquisition_Contract_LOCKED.md` |,C427D2B510BAFBCEEBA0A8A1E09E900AEA1C02CE,REFERENCE_ONLY,REFERENCE_ONLY,MD-B04,,YES,REFERENCE_ONLY,,
MD-S082-R0123,MD-S082,authority/strategy/registry/Platform_Config_Registry_LOCKED.md,177,Resolved key register (LOCKED),| `market_data.source.observation_schema_version` | string | `source_observation_v2` | — | `../book/Source_Data_Acquisition_Contract_LOCKED.md` |,E8A2F675EB43C01B69EE51CD8E4A186B745A2C25,REFERENCE_ONLY,REFERENCE_ONLY,MD-B04,,YES,REFERENCE_ONLY,,
MD-S082-R0124,MD-S082,authority/strategy/registry/Platform_Config_Registry_LOCKED.md,178,Resolved key register (LOCKED),| `market_data.source.observation_retention_version` | string | `bounded_payload_v1` | — | `../book/Source_Data_Acquisition_Contract_LOCKED.md` |,8870632C750BEBE1A8C46158C8090E25AEED6253,REFERENCE_ONLY,REFERENCE_ONLY,MD-B04,,YES,REFERENCE_ONLY,,
MD-S082-R0125,MD-S082,authority/strategy/registry/Platform_Config_Registry_LOCKED.md,179,Resolved key register (LOCKED),| `market_data.source.canonicalization_version` | string | `idx_regular_raw_v2` | — | `../book/Source_Data_Acquisition_Contract_LOCKED.md` |,EF3B634B7417BB8BC3FC2761B8575036B37D2E3E,REFERENCE_ONLY,REFERENCE_ONLY,MD-B04,,YES,REFERENCE_ONLY,,
MD-S082-R0126,MD-S082,authority/strategy/registry/Platform_Config_Registry_LOCKED.md,180,Resolved key register (LOCKED),| `market_data.source.mapping_revision` | string | `temporal_provider_mapping_v1` | — | `../book/Source_Data_Acquisition_Contract_LOCKED.md` |,30FFB82426AC491420927DF4F955082E06EEDD17,REFERENCE_ONLY,REFERENCE_ONLY,MD-B04,,YES,REFERENCE_ONLY,,
MD-S082-R0127,MD-S082,authority/strategy/registry/Platform_Config_Registry_LOCKED.md,181,Resolved key register (LOCKED),| `market_data.source.bounded_payload_bytes` | int | `MARKET_DATA_SOURCE_BOUNDED_PAYLOAD_BYTES` | `MARKET_DATA_SOURCE_BOUNDED_PAYLOAD_BYTES` | `../book/Source_Data_Acquisition_Contract_LOCKED.md` |,047CF9F81FD846CAE52C5D0F345E3ED4939728C7,REFERENCE_ONLY,REFERENCE_ONLY,MD-B04,,YES,REFERENCE_ONLY,,
MD-S082-R0128,MD-S082,authority/strategy/registry/Platform_Config_Registry_LOCKED.md,182,Resolved key register (LOCKED),| `market_data.source.local_directory` | string | `storage/app/market_data/eod_bars` | `MARKET_DATA_SOURCE_LOCAL_DIRECTORY` | `../book/Source_Data_Acquisition_Contract_LOCKED.md` |,F7D8544EDC4A18CD46AE19B798F134D6E8F8964E,REFERENCE_ONLY,REFERENCE_ONLY,MD-B04,,YES,REFERENCE_ONLY,,
MD-S082-R0129,MD-S082,authority/strategy/registry/Platform_Config_Registry_LOCKED.md,183,Resolved key register (LOCKED),| `market_data.source.file_template_json` | string | `{date}.json` | `MARKET_DATA_SOURCE_FILE_TEMPLATE_JSON` | `../book/Source_Data_Acquisition_Contract_LOCKED.md` |,D87943B00DAEF8DFBFE5779DDFB41B61C97D2469,REFERENCE_ONLY,REFERENCE_ONLY,MD-B04,,YES,REFERENCE_ONLY,,
MD-S082-R0130,MD-S082,authority/strategy/registry/Platform_Config_Registry_LOCKED.md,184,Resolved key register (LOCKED),| `market_data.source.file_template_csv` | string | `{date}.csv` | `MARKET_DATA_SOURCE_FILE_TEMPLATE_CSV` | `../book/Source_Data_Acquisition_Contract_LOCKED.md` |,098B9CD9197B3154D96BDD8A183D7FD68E76F980,REFERENCE_ONLY,REFERENCE_ONLY,MD-B04,,YES,REFERENCE_ONLY,,
MD-S082-R0131,MD-S082,authority/strategy/registry/Platform_Config_Registry_LOCKED.md,185,Resolved key register (LOCKED),| `market_data.source.default_source_name` | string | `MARKET_DATA_SOURCE_DEFAULT_NAME` | `MARKET_DATA_SOURCE_DEFAULT_NAME` | `../book/Source_Data_Acquisition_Contract_LOCKED.md` |,B435FABBBB2C34B7C60C406A7AC961C0D53C78FF,REFERENCE_ONLY,REFERENCE_ONLY,MD-B04,,YES,REFERENCE_ONLY,,
MD-S082-R0132,MD-S082,authority/strategy/registry/Platform_Config_Registry_LOCKED.md,186,Resolved key register (LOCKED),| `market_data.source.api.provider` | string | `yahoo_finance` | `MARKET_DATA_SOURCE_API_PROVIDER` | `../book/Source_Mapping_Contract_LOCKED.md` |,AD9FDADA44D6DBA1C7EDE7EA95C2E1DCA7C9107C,REFERENCE_ONLY,REFERENCE_ONLY,MD-B04,,YES,REFERENCE_ONLY,,
MD-S082-R0133,MD-S082,authority/strategy/registry/Platform_Config_Registry_LOCKED.md,187,Resolved key register (LOCKED),| `market_data.source.api.adapter_version` | string | `yahoo_chart_v2` | `MARKET_DATA_SOURCE_API_ADAPTER_VERSION` | `../book/Source_Mapping_Contract_LOCKED.md` |,D77F193E6383178B255E0688AD2BDE200BF9CDE6,REFERENCE_ONLY,REFERENCE_ONLY,MD-B04,,YES,REFERENCE_ONLY,,
MD-S082-R0134,MD-S082,authority/strategy/registry/Platform_Config_Registry_LOCKED.md,188,Resolved key register (LOCKED),| `market_data.source.api.schema_version` | string | `yahoo_chart_schema_v1` | `MARKET_DATA_SOURCE_API_SCHEMA_VERSION` | `../book/Source_Mapping_Contract_LOCKED.md` |,EAA65B5DC77258C71568B913003AE65682AF5BFC,REFERENCE_ONLY,REFERENCE_ONLY,MD-B04,,YES,REFERENCE_ONLY,,
MD-S082-R0135,MD-S082,authority/strategy/registry/Platform_Config_Registry_LOCKED.md,189,Resolved key register (LOCKED),| `market_data.source.api.endpoint_template` | string | `https://query1.finance.yahoo.com/v8/finance...` | `MARKET_DATA_SOURCE_API_ENDPOINT_TEMPLATE` | `../book/Source_Mapping_Contract_LOCKED.md` |,0B7F75DC898A01A410B59E769AB143C746F443E7,REFERENCE_ONLY,REFERENCE_ONLY,MD-B04,,YES,REFERENCE_ONLY,,
MD-S082-R0136,MD-S082,authority/strategy/registry/Platform_Config_Registry_LOCKED.md,190,Resolved key register (LOCKED),| `market_data.source.api.response_format` | string | `json` | `MARKET_DATA_SOURCE_API_RESPONSE_FORMAT` | `../book/Source_Mapping_Contract_LOCKED.md` |,B059DB7776F1866687E0E3EAE015C587D5D903D7,REFERENCE_ONLY,REFERENCE_ONLY,MD-B04,,YES,REFERENCE_ONLY,,
MD-S082-R0137,MD-S082,authority/strategy/registry/Platform_Config_Registry_LOCKED.md,191,Resolved key register (LOCKED),| `market_data.source.api.response_rows_path` | string | `` | `MARKET_DATA_SOURCE_API_ROWS_PATH` | `../book/Source_Mapping_Contract_LOCKED.md` |,83C884B0288BD1FAC4424E82DEDC50776FAA8F29,REFERENCE_ONLY,REFERENCE_ONLY,MD-B04,,YES,REFERENCE_ONLY,,
MD-S082-R0138,MD-S082,authority/strategy/registry/Platform_Config_Registry_LOCKED.md,192,Resolved key register (LOCKED),| `market_data.source.api.timeout_seconds` | int | `MARKET_DATA_SOURCE_API_TIMEOUT_SECONDS` | `MARKET_DATA_SOURCE_API_TIMEOUT_SECONDS` | `../book/Source_Mapping_Contract_LOCKED.md` |,7C289B78AB8365F11A908116B9B52B622CDD2AC3,REFERENCE_ONLY,REFERENCE_ONLY,MD-B04,,YES,REFERENCE_ONLY,,
MD-S082-R0139,MD-S082,authority/strategy/registry/Platform_Config_Registry_LOCKED.md,193,Resolved key register (LOCKED),| `market_data.source.api.user_agent` | string | `Mozilla/5.0 (Windows NT 10.0; Win64; x64) A...` | `MARKET_DATA_SOURCE_API_USER_AGENT` | `../book/Source_Mapping_Contract_LOCKED.md` |,08CEA9D262A6E950E4AA8AEA2E403A436A8C978D,REFERENCE_ONLY,REFERENCE_ONLY,MD-B04,,YES,REFERENCE_ONLY,,
MD-S082-R0140,MD-S082,authority/strategy/registry/Platform_Config_Registry_LOCKED.md,194,Resolved key register (LOCKED),| `market_data.source.api.auth_header_name` | string | `` | `MARKET_DATA_SOURCE_API_AUTH_HEADER_NAME` | `../book/Source_Mapping_Contract_LOCKED.md` |,58DF17E68D2BD628A7E080EA441B92BEE1306896,REFERENCE_ONLY,REFERENCE_ONLY,MD-B04,,YES,REFERENCE_ONLY,,
MD-S082-R0141,MD-S082,authority/strategy/registry/Platform_Config_Registry_LOCKED.md,195,Resolved key register (LOCKED),| `market_data.source.api.auth_token` | string | `` | `MARKET_DATA_SOURCE_API_AUTH_TOKEN` | `../book/Source_Mapping_Contract_LOCKED.md` |,DB1DE061E7A67249C92972CA543E85DD87B15ADE,REFERENCE_ONLY,REFERENCE_ONLY,MD-B04,,YES,REFERENCE_ONLY,,
MD-S082-R0142,MD-S082,authority/strategy/registry/Platform_Config_Registry_LOCKED.md,196,Resolved key register (LOCKED),| `market_data.source.api.source_name` | string | `MARKET_DATA_SOURCE_API_NAME` | `MARKET_DATA_SOURCE_API_NAME` | `../book/Source_Mapping_Contract_LOCKED.md` |,46E48A158E87A64FD968177A591C07FE5DB4B084,REFERENCE_ONLY,REFERENCE_ONLY,MD-B04,,YES,REFERENCE_ONLY,,
MD-S082-R0143,MD-S082,authority/strategy/registry/Platform_Config_Registry_LOCKED.md,197,Resolved key register (LOCKED),| `market_data.source.api.yahoo.symbol_suffix` | string | `.JK` | `MARKET_DATA_SOURCE_YAHOO_SYMBOL_SUFFIX` | `../book/Source_Mapping_Contract_LOCKED.md` |,AC56709BA5EEA2DBF17935C293D6F368A066F519,REFERENCE_ONLY,REFERENCE_ONLY,MD-B04,,YES,REFERENCE_ONLY,,
MD-S082-R0144,MD-S082,authority/strategy/registry/Platform_Config_Registry_LOCKED.md,198,Resolved key register (LOCKED),| `market_data.source.api.yahoo.range` | string | `10d` | `MARKET_DATA_SOURCE_YAHOO_RANGE` | `../book/Source_Mapping_Contract_LOCKED.md` |,0099CF48C3A3C8B45C5BF9DD6D80E0E02C93EE7B,REFERENCE_ONLY,REFERENCE_ONLY,MD-B04,,YES,REFERENCE_ONLY,,
MD-S082-R0145,MD-S082,authority/strategy/registry/Platform_Config_Registry_LOCKED.md,199,Resolved key register (LOCKED),| `market_data.source.api.yahoo.interval` | string | `1d` | `MARKET_DATA_SOURCE_YAHOO_INTERVAL` | `../book/Source_Mapping_Contract_LOCKED.md` |,2F805D6FE40604973F277F7E6767C415A6FA25AA,REFERENCE_ONLY,REFERENCE_ONLY,MD-B04,,YES,REFERENCE_ONLY,,
MD-S082-R0146,MD-S082,authority/strategy/registry/Platform_Config_Registry_LOCKED.md,200,Resolved key register (LOCKED),| `market_data.source.api.field_map.ticker_code` | string | `ticker_code` | `MARKET_DATA_SOURCE_API_FIELD_TICKER_CODE` | `../book/Source_Mapping_Contract_LOCKED.md` |,527A8C2257784F3E5FF77A311B5DEE6B4C3DBFDE,REFERENCE_ONLY,REFERENCE_ONLY,MD-B04,,YES,REFERENCE_ONLY,,
MD-S082-R0147,MD-S082,authority/strategy/registry/Platform_Config_Registry_LOCKED.md,201,Resolved key register (LOCKED),| `market_data.source.api.field_map.trade_date` | string | `trade_date` | `MARKET_DATA_SOURCE_API_FIELD_TRADE_DATE` | `../book/Source_Mapping_Contract_LOCKED.md` |,8E980FAF0AA10D9ABC62F7FDA18AB7B81C5AE4C0,REFERENCE_ONLY,REFERENCE_ONLY,MD-B04,,YES,REFERENCE_ONLY,,
MD-S082-R0148,MD-S082,authority/strategy/registry/Platform_Config_Registry_LOCKED.md,202,Resolved key register (LOCKED),| `market_data.source.api.field_map.open` | string | `open` | `MARKET_DATA_SOURCE_API_FIELD_OPEN` | `../book/Source_Mapping_Contract_LOCKED.md` |,4DA1B15F93EED9AA364BEF798835294185FDC784,REFERENCE_ONLY,REFERENCE_ONLY,MD-B04,,YES,REFERENCE_ONLY,,
MD-S082-R0149,MD-S082,authority/strategy/registry/Platform_Config_Registry_LOCKED.md,203,Resolved key register (LOCKED),| `market_data.source.api.field_map.high` | string | `high` | `MARKET_DATA_SOURCE_API_FIELD_HIGH` | `../book/Source_Mapping_Contract_LOCKED.md` |,5A08BBF8F53C5ECF2B3E00548FEEA1B51F920205,REFERENCE_ONLY,REFERENCE_ONLY,MD-B04,,YES,REFERENCE_ONLY,,
MD-S082-R0150,MD-S082,authority/strategy/registry/Platform_Config_Registry_LOCKED.md,204,Resolved key register (LOCKED),| `market_data.source.api.field_map.low` | string | `low` | `MARKET_DATA_SOURCE_API_FIELD_LOW` | `../book/Source_Mapping_Contract_LOCKED.md` |,0F161CBFAF51D4FD82CDC288C5F4159780EBADE7,REFERENCE_ONLY,REFERENCE_ONLY,MD-B04,,YES,REFERENCE_ONLY,,
MD-S082-R0151,MD-S082,authority/strategy/registry/Platform_Config_Registry_LOCKED.md,205,Resolved key register (LOCKED),| `market_data.source.api.field_map.close` | string | `close` | `MARKET_DATA_SOURCE_API_FIELD_CLOSE` | `../book/Source_Mapping_Contract_LOCKED.md` |,B6051E21A59C4B23B7B4476DDD9FCE6C47711F6F,REFERENCE_ONLY,REFERENCE_ONLY,MD-B04,,YES,REFERENCE_ONLY,,
MD-S082-R0152,MD-S082,authority/strategy/registry/Platform_Config_Registry_LOCKED.md,206,Resolved key register (LOCKED),| `market_data.source.api.field_map.volume` | string | `volume` | `MARKET_DATA_SOURCE_API_FIELD_VOLUME` | `../book/Source_Mapping_Contract_LOCKED.md` |,FA1E36A13E2ED22762885BF96B351FDDEFB3370F,REFERENCE_ONLY,REFERENCE_ONLY,MD-B04,,YES,REFERENCE_ONLY,,
MD-S082-R0153,MD-S082,authority/strategy/registry/Platform_Config_Registry_LOCKED.md,207,Resolved key register (LOCKED),| `market_data.source.api.field_map.adj_close` | string | `adj_close` | `MARKET_DATA_SOURCE_API_FIELD_ADJ_CLOSE` | `../book/Source_Mapping_Contract_LOCKED.md` |,DA295D5FEEF52CD645742292F4391C6E4D08CA71,REFERENCE_ONLY,REFERENCE_ONLY,MD-B04,,YES,REFERENCE_ONLY,,
MD-S082-R0154,MD-S082,authority/strategy/registry/Platform_Config_Registry_LOCKED.md,208,Resolved key register (LOCKED),| `market_data.source.api.field_map.source_row_ref` | string | `source_row_ref` | `MARKET_DATA_SOURCE_API_FIELD_SOURCE_ROW_REF` | `../book/Source_Mapping_Contract_LOCKED.md` |,F3809BDC9CBBAA81D167B748002455286A69752F,REFERENCE_ONLY,REFERENCE_ONLY,MD-B04,,YES,REFERENCE_ONLY,,
MD-S082-R0155,MD-S082,authority/strategy/registry/Platform_Config_Registry_LOCKED.md,209,Resolved key register (LOCKED),| `market_data.source.api.field_map.captured_at` | string | `captured_at` | `MARKET_DATA_SOURCE_API_FIELD_CAPTURED_AT` | `../book/Source_Mapping_Contract_LOCKED.md` |,2014FF1333A67E6E5C128468A353567301B4584E,REFERENCE_ONLY,REFERENCE_ONLY,MD-B04,,YES,REFERENCE_ONLY,,
MD-S082-R0156,MD-S082,authority/strategy/registry/Platform_Config_Registry_LOCKED.md,210,Resolved key register (LOCKED),| `market_data.source.api_backfill.window_days` | int | `MARKET_DATA_API_BACKFILL_WINDOW_DAYS` | `MARKET_DATA_API_BACKFILL_WINDOW_DAYS` | `../book/Source_Data_Acquisition_Contract_LOCKED.md` |,FFCBC8E5967DE61E60A4F28BDE2340BA37BE9BF5,REFERENCE_ONLY,REFERENCE_ONLY,MD-B04,,YES,REFERENCE_ONLY,,
MD-S082-R0157,MD-S082,authority/strategy/registry/Platform_Config_Registry_LOCKED.md,211,Resolved key register (LOCKED),| `market_data.source.api_backfill.warmup_days` | int | `MARKET_DATA_API_BACKFILL_WARMUP_DAYS` | `MARKET_DATA_API_BACKFILL_WARMUP_DAYS` | `../book/Source_Data_Acquisition_Contract_LOCKED.md` |,CDF8B72E14C3F24DA5F1C561C05D852EF40E382A,REFERENCE_ONLY,REFERENCE_ONLY,MD-B04,,YES,REFERENCE_ONLY,,
MD-S082-R0158,MD-S082,authority/strategy/registry/Platform_Config_Registry_LOCKED.md,212,Resolved key register (LOCKED),| `market_data.source.api_backfill.warmup_trading_days` | int | `MARKET_DATA_API_BACKFILL_WARMUP_TRADING_DAYS` | `MARKET_DATA_API_BACKFILL_WARMUP_TRADING_DAYS` | `../book/Source_Data_Acquisition_Contract_LOCKED.md` |,02C95891E3D40AC6194E2F7DC87CACE93A5B2789,REFERENCE_ONLY,REFERENCE_ONLY,MD-B04,,YES,REFERENCE_ONLY,,
MD-S082-R0159,MD-S082,authority/strategy/registry/Platform_Config_Registry_LOCKED.md,213,Resolved key register (LOCKED),| `market_data.source.api_backfill.concurrency` | int | `MARKET_DATA_API_BACKFILL_CONCURRENCY` | `MARKET_DATA_API_BACKFILL_CONCURRENCY` | `../book/Source_Data_Acquisition_Contract_LOCKED.md` |,29CD4DD498A935383001E93286CA8BDFDF0B00D1,REFERENCE_ONLY,REFERENCE_ONLY,MD-B04,,YES,REFERENCE_ONLY,,
MD-S082-R0160,MD-S082,authority/strategy/registry/Platform_Config_Registry_LOCKED.md,214,Resolved key register (LOCKED),| `market_data.source.api_backfill.max_dates_per_run` | int | `MARKET_DATA_API_BACKFILL_MAX_DATES_PER_RUN` | `MARKET_DATA_API_BACKFILL_MAX_DATES_PER_RUN` | `../book/Source_Data_Acquisition_Contract_LOCKED.md` |,8C47FA0729D522868C28DE32C5BB2D8A62FE7B0C,REFERENCE_ONLY,REFERENCE_ONLY,MD-B04,,YES,REFERENCE_ONLY,,
MD-S082-R0161,MD-S082,authority/strategy/registry/Platform_Config_Registry_LOCKED.md,215,Resolved key register (LOCKED),| `market_data.source.api_backfill.collect_all_errors` | bool | `false` | `MARKET_DATA_API_BACKFILL_COLLECT_ALL_ERRORS` | `../book/Source_Data_Acquisition_Contract_LOCKED.md` |,544311D456F15CE08FFC96E0D6416AB5073FAE52,REFERENCE_ONLY,REFERENCE_ONLY,MD-B04,,YES,REFERENCE_ONLY,,
MD-S082-R0162,MD-S082,authority/strategy/registry/Platform_Config_Registry_LOCKED.md,216,Resolved key register (LOCKED),| `market_data.source.api_backfill.default_error_policy` | string | `stop_on_error` | `MARKET_DATA_API_BACKFILL_DEFAULT_ERROR_POLICY` | `../book/Source_Data_Acquisition_Contract_LOCKED.md` |,69DA6CF0EB658B508277A706D69C3DF8E0A31F5F,REFERENCE_ONLY,REFERENCE_ONLY,MD-B04,,YES,REFERENCE_ONLY,,
MD-S082-R0163,MD-S082,authority/strategy/registry/Platform_Config_Registry_LOCKED.md,219,Legacy current-ticker projection keys (TRANSITIONAL / NOT HISTORICAL-UNIVERSE AUTHORITY),"The `market_data.tickers.*` keys below describe the current legacy runtime projection while migration is incomplete. They may be snapshotted because they affect compatibility code, but they **must not** determine point-in-time universe membership, provider-symbol resolution, canonical row identity, or new API/schema keys. V2 authority is the temporal issuer/instrument/listing/symbol model using stable `listing_id`/`instrument_id`; current `is_active` is not historical truth.",36BA709AE15E010706A55E60871C76D1043BA040,REQUIRED,MANDATORY_OR_CONDITIONAL,MD-B04,,YES,NOT_ASSESSED,,
